,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
19407,371,525000.0,4,2.75,2300,26650,1.0,0,0,4,8,2300,1950,1950,98177,47.7771,-122.362,2000,9879
19408,322,470000.0,3,3.5,2070,11658,1.0,0,0,4,8,1370,1977,1977,98056,47.537,-122.178,1930,8744
19409,264,205000.0,4,1.5,1420,8063,1.0,0,0,3,7,940,1962,1962,98198,47.4174,-122.316,1330,7515
19410,284,620000.0,3,2.25,2010,7495,1.0,0,0,4,8,1570,1979,1979,98027,47.5613,-122.083,2050,8402
19411,101,229000.0,3,1.5,1200,5000,1.0,0,0,3,6,1200,1979,1979,98146,47.5122,-122.357,1440,2500
19412,7,445000.0,2,2.0,1150,6634,1.0,0,0,3,7,860,1940,1940,98115,47.7001,-122.309,1680,6892
19413,12,215000.0,2,1.0,1240,7200,1.0,0,0,3,7,1240,1967,1967,98168,47.4971,-122.282,1130,9200
19414,88,504975.0,2,2.5,1900,4871,2.0,0,0,3,8,1900,2005,2005,98053,47.7132,-122.034,1640,4780
19415,91,495000.0,4,2.25,2350,10072,2.0,0,0,3,8,2350,1980,1980,98011,47.7628,-122.168,2210,9687
19416,313,205000.0,3,1.0,1120,8342,1.0,0,0,4,7,1120,1976,1976,98042,47.3732,-122.116,1190,6660
19417,89,152275.0,1,1.0,1020,6871,1.0,0,0,3,6,1020,1937,1946,98146,47.5051,-122.338,1260,6933
19418,327,586000.0,4,2.25,1930,8338,1.0,0,0,3,8,1930,1968,1968,98125,47.7026,-122.285,2280,7616
19419,168,779950.0,2,2.5,2680,7625,1.0,0,0,3,9,2680,2002,2002,98053,47.7094,-122.024,2310,7395
19420,230,557000.0,4,1.75,2660,11315,2.0,0,0,4,8,2660,1983,1983,98074,47.6204,-122.044,1980,11315
19421,180,610000.0,4,2.25,2200,7200,1.0,0,2,4,8,1220,1958,1958,98144,47.5818,-122.296,1940,6000
19422,67,405000.0,3,1.5,1010,7683,1.5,0,0,5,7,1010,1953,1953,98125,47.72,-122.318,1550,7271
19423,7,320000.0,4,2.25,2310,7490,2.0,0,0,3,8,2310,1980,1980,98055,47.4379,-122.192,2310,8480
19424,140,356000.0,3,1.0,920,3863,1.0,0,0,3,6,920,1970,1970,98118,47.5524,-122.27,1080,5150
19425,300,794500.0,5,3.0,3030,4120,1.5,0,0,4,7,1930,1913,1913,98115,47.6771,-122.319,1280,3090
19426,6,349000.0,3,1.75,1590,9620,1.0,0,0,3,7,1590,1988,1988,98059,47.4815,-122.152,2980,9398
19427,33,549000.0,4,2.25,2740,88426,2.0,0,0,3,7,2740,1991,1991,98027,47.4734,-122.006,2740,62726
19428,77,193000.0,3,1.0,960,10761,1.0,0,0,4,6,960,1962,1962,98002,47.2819,-122.224,960,10761
19429,167,700000.0,3,1.5,2240,7227,2.0,0,1,3,9,1440,1977,1977,98008,47.6208,-122.093,3150,16150
19430,326,523000.0,3,2.5,2400,6182,2.0,0,0,3,8,2400,1998,1998,98065,47.5363,-121.87,2420,5829
19431,200,565000.0,5,3.25,2860,20790,1.0,0,0,4,7,1800,1965,1965,98155,47.7757,-122.295,1920,9612
19432,368,500000.0,4,2.5,2960,5027,2.0,0,0,3,7,2960,2000,2000,98065,47.5328,-121.881,2760,5500
19433,66,1450000.0,4,3.25,3770,4103,2.0,0,0,5,9,2710,1925,1925,98109,47.641,-122.349,2560,4160
19434,293,710000.0,6,3.5,3830,68825,2.0,0,0,3,9,3830,1995,1995,98027,47.4574,-122.003,2410,68825
19435,166,333000.0,4,2.0,2750,9001,1.0,0,0,3,8,2750,2008,2008,98055,47.457,-122.189,1340,11050
19436,76,580000.0,3,1.75,2100,6874,1.0,0,0,3,7,1300,1943,1943,98115,47.6724,-122.279,2220,5912
19437,91,289950.0,4,1.75,1500,8400,1.0,0,0,3,7,1200,1956,1956,98188,47.4531,-122.273,1780,9913
19438,293,375000.0,2,1.0,710,4618,1.0,0,1,3,5,710,1925,1925,98199,47.64,-122.394,1810,4988
19439,147,505000.0,2,3.0,2770,10800,1.5,0,0,5,8,1910,1984,1984,98074,47.6082,-122.057,2140,10800
19440,80,324950.0,3,1.75,2050,6720,1.0,0,2,3,7,1050,1939,1939,98178,47.5058,-122.235,2380,7260
19441,73,490000.0,4,2.25,1960,10275,2.0,0,0,3,7,1960,1965,1965,98052,47.6887,-122.124,1560,10275
19442,10,630000.0,4,2.0,1770,6000,2.0,0,0,5,7,1770,1911,1981,98199,47.6493,-122.401,1340,6000
19443,49,595000.0,3,2.75,3290,22649,2.0,0,0,4,8,3290,1993,1993,98056,47.5241,-122.193,2750,6119
19444,364,872500.0,4,2.0,1990,6000,1.0,0,0,3,9,1260,1956,2015,98199,47.6515,-122.397,1770,6000
19445,296,490000.0,2,1.0,1760,5250,1.0,0,2,4,7,1000,1951,1951,98126,47.5577,-122.379,1760,5400
19446,228,1900000.0,4,3.25,5080,27755,2.0,0,0,3,11,5080,2001,2001,98006,47.5423,-122.111,4730,22326
19447,368,310000.0,2,1.0,1020,8102,1.0,0,0,3,7,1020,1956,1956,98056,47.5135,-122.193,1770,7291
19448,367,450000.0,3,1.0,1350,92721,1.0,0,0,2,6,1200,1946,1946,98055,47.4657,-122.198,1860,8096
19449,174,539000.0,3,1.5,1740,12000,2.0,0,0,3,9,1740,1974,1974,98074,47.6276,-122.053,2580,12224
19450,66,888550.0,3,2.5,3540,38322,2.0,0,0,3,10,3540,1989,1989,98053,47.6892,-122.048,3540,35926
19451,73,269950.0,3,2.5,1520,8720,1.0,0,0,3,7,1080,1981,1981,98058,47.4267,-122.157,1720,7551
19452,147,142000.0,0,0.0,290,20875,1.0,0,0,1,1,290,1963,1963,98024,47.5308,-121.888,1620,22850
19453,109,300000.0,3,1.75,1310,9761,1.0,0,0,3,7,1310,1967,1967,98034,47.721,-122.228,1490,9600
19454,143,780000.0,2,3.25,3000,24004,1.0,0,0,3,10,2410,1952,1952,98005,47.611,-122.157,4270,24506
19455,74,545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660,1992,1992,98027,47.5234,-122.055,2720,12927
19456,348,278000.0,3,2.25,2120,9804,2.0,0,0,3,7,2120,1994,1994,98042,47.3596,-122.16,2120,7200
19457,213,342000.0,3,2.25,1200,2845,2.0,0,0,3,7,1200,1986,1986,98034,47.7151,-122.203,1220,2140
19458,369,190000.0,4,1.75,1900,9861,1.0,0,0,4,7,1900,1967,1967,98038,47.3615,-122.057,1720,7967
19459,203,387000.0,2,1.5,1010,948,3.0,0,0,3,8,1010,1999,1999,98103,47.6529,-122.355,1330,1318
19460,306,279950.0,3,2.25,1850,7480,2.0,0,0,3,7,1850,1978,1978,98058,47.452,-122.159,1870,7480
19461,320,550000.0,6,4.5,4520,40164,2.0,0,0,3,9,3580,1953,2008,98031,47.407,-122.216,2870,13068
19462,18,439000.0,3,2.0,2010,251341,2.0,0,0,3,8,1510,2003,2003,98019,47.7416,-121.91,1780,108900
19463,161,774888.0,3,2.25,2420,23507,1.0,0,0,4,8,2420,1969,1969,98027,47.5107,-122.027,2540,22257
19464,39,480000.0,5,2.5,2732,9500,1.0,0,2,4,8,1870,1975,1975,98003,47.3436,-122.323,2720,10000
19465,6,835000.0,4,2.0,1910,6960,1.5,0,0,5,8,1910,1941,1941,98103,47.6893,-122.348,1360,3300
19466,305,1500000.0,5,3.5,3520,5400,2.0,0,0,3,9,2400,2008,2008,98119,47.6364,-122.363,1360,3600
19467,328,771000.0,4,2.0,2220,3760,1.5,0,0,4,7,1370,1929,1929,98117,47.6876,-122.368,1620,3760
19468,97,1225000.0,4,2.25,2020,5800,1.0,0,3,4,9,1760,1941,1941,98199,47.6471,-122.412,3100,5800
19469,168,600000.0,4,2.5,2090,7290,1.0,0,0,5,8,1420,1966,1966,98007,47.624,-122.142,2110,8436
19470,61,305000.0,3,1.0,1580,7424,1.0,0,0,3,7,1010,1962,1962,98058,47.4607,-122.171,1710,7772
19471,329,1388000.0,5,1.75,2650,11340,1.0,0,0,3,8,2650,1955,1955,98004,47.626,-122.213,2780,13204
19472,131,216500.0,3,1.0,1020,11652,1.0,0,0,4,6,1020,1971,1971,98188,47.4459,-122.278,1690,11652
19473,265,370000.0,3,2.5,1070,1219,2.0,0,0,3,7,720,2004,2004,98116,47.5618,-122.384,1070,1254
19474,59,492650.0,4,1.75,2120,9786,1.0,0,0,3,8,1640,1967,1967,98177,47.7753,-122.365,2310,8787
19475,84,431200.0,5,1.75,1360,10609,1.0,0,0,3,7,1060,1966,1966,98034,47.7203,-122.229,1490,9935
19476,342,277500.0,4,2.0,1700,12048,2.0,0,0,3,7,1700,1990,1990,98030,47.3748,-122.186,1960,7650
19477,319,278000.0,5,1.5,1820,8712,1.0,0,0,5,7,1090,1960,1960,98032,47.3712,-122.289,1820,8712
19478,123,351000.0,4,1.0,1430,8400,1.0,0,0,3,6,730,1969,1969,98072,47.7417,-122.172,1310,8240
19479,45,850000.0,4,3.5,4140,7089,2.0,0,0,3,10,3160,2003,2003,98034,47.7059,-122.2,2640,8896
19480,101,885000.0,2,2.0,1313,3600,1.0,0,0,3,8,1313,1904,2012,98119,47.6369,-122.365,1080,3600
19481,74,399950.0,3,2.0,1590,87120,1.0,0,3,3,8,1590,1998,1998,98022,47.2241,-122.072,2780,183161
19482,95,185000.0,3,1.75,1080,9262,1.0,0,0,3,7,1080,1968,1968,98178,47.4883,-122.248,1090,9262
19483,146,440000.0,5,3.0,2730,6000,1.0,0,0,3,8,1470,1979,1979,98178,47.4994,-122.234,2590,6000
19484,103,2395000.0,4,3.25,3800,19798,2.0,0,0,3,10,3800,1969,2009,98006,47.5684,-122.19,3940,18975
19485,111,299000.0,3,2.25,2540,9961,1.0,0,0,4,8,1320,1969,1969,98031,47.41,-122.208,1870,10251
19486,118,299500.0,3,1.75,1810,34500,1.0,0,0,3,8,1230,1980,1980,98032,47.3707,-122.275,2090,9735
19487,319,420000.0,3,1.5,1540,7506,1.0,0,0,5,7,1540,1961,1961,98155,47.7565,-122.325,2180,7653
19488,56,234000.0,4,1.0,1390,18000,1.0,0,0,3,7,1390,1955,2013,98032,47.3885,-122.284,1390,18000
19489,73,540000.0,2,1.75,1460,4800,1.0,0,0,5,7,850,1950,1950,98103,47.6928,-122.339,2050,5592
19490,38,649950.0,4,2.5,2350,63162,2.0,0,0,4,8,2350,1994,1994,98077,47.7545,-122.047,2370,63162
19491,251,330000.0,3,1.0,1160,7912,1.0,0,0,4,7,1160,1956,1956,98125,47.7336,-122.306,1190,7482
19492,360,840000.0,4,3.25,3500,5960,2.0,0,0,3,9,3500,2010,2010,98053,47.6944,-122.022,3390,6856
19493,189,370000.0,3,2.5,1980,6922,2.0,0,0,5,8,1980,1991,1991,98031,47.396,-122.184,2090,7697
19494,54,410000.0,3,1.5,1250,7700,1.0,0,0,5,7,1250,1968,1968,98056,47.5383,-122.178,1430,7700
19495,221,257000.0,2,1.0,770,7200,1.0,0,0,3,7,770,1951,1951,98125,47.7143,-122.325,1320,7139
19496,242,350000.0,3,1.0,1920,6710,1.0,0,0,3,7,1320,1959,1959,98118,47.5346,-122.286,1810,5600
19497,115,380000.0,2,1.0,1120,7560,1.0,0,1,3,6,1120,1947,1947,98177,47.77,-122.39,1120,7200
19498,312,344000.0,3,1.0,1150,12402,1.0,0,0,4,6,1150,1969,1969,98072,47.7422,-122.099,1400,13600
19499,25,488000.0,3,2.5,1590,2550,3.0,0,0,3,7,1590,1985,1985,98117,47.6772,-122.393,1260,5100
19500,159,465000.0,3,1.0,910,3880,1.0,0,0,3,7,780,1942,1942,98117,47.6862,-122.392,1220,3880
19501,367,229500.0,2,1.75,1870,6625,1.0,0,0,3,7,960,1948,1948,98178,47.5071,-122.249,1680,6000
19502,194,445000.0,5,3.0,2420,11250,2.0,0,0,3,8,2420,2013,2013,98146,47.5082,-122.362,1510,9950
19503,319,246000.0,4,1.5,2120,7110,1.5,0,0,3,6,2120,1919,1919,98030,47.3846,-122.227,1540,7110
19504,33,545000.0,5,2.5,2730,17240,1.0,0,0,5,7,1660,1958,1958,98028,47.7646,-122.267,2250,13200
19505,103,518000.0,4,2.5,2560,5672,2.0,0,1,3,8,2560,2005,2005,98056,47.5222,-122.201,2190,6788
19506,182,565000.0,4,2.5,2620,10016,2.0,0,0,3,8,2620,1996,1996,98056,47.5295,-122.179,2620,10016
19507,343,445000.0,4,2.5,2760,8558,2.0,0,0,3,7,2760,2001,2001,98056,47.4802,-122.189,2760,7703
19508,76,968000.0,5,2.5,2900,9799,1.0,0,0,3,8,1450,1959,1959,98004,47.6255,-122.208,2810,9687
19509,333,725000.0,3,2.0,1820,6324,1.0,0,0,5,7,910,1945,1945,98115,47.6823,-122.27,1850,6440
19510,116,315500.0,3,1.75,1870,8400,1.0,0,0,3,7,990,1977,1977,98058,47.454,-122.164,1750,8400
19511,3,487585.0,4,1.75,2010,9211,1.0,0,0,3,7,1470,1977,1977,98034,47.7206,-122.171,1840,8500
19512,325,246500.0,2,1.0,940,6000,1.0,0,0,2,7,940,1954,1954,98148,47.4631,-122.329,1890,8547
19513,104,819000.0,3,1.75,1850,6000,1.5,0,0,3,8,1650,1913,1999,98199,47.6528,-122.401,1540,6000
19514,230,349900.0,5,2.5,2530,4229,2.0,0,0,3,7,2530,2004,2004,98038,47.3531,-122.021,2070,4879
19515,112,267000.0,3,1.0,940,4700,1.0,0,0,4,6,940,1942,1942,98146,47.5117,-122.378,1020,5700
19516,376,480000.0,3,2.25,1820,15000,1.0,0,0,3,7,1480,1978,1978,98028,47.7401,-122.249,1930,13600
19517,131,525000.0,2,1.0,1510,3360,1.0,0,0,3,7,880,1924,1924,98122,47.6135,-122.297,1330,3360
19518,54,578000.0,4,2.5,2070,5415,2.0,0,0,3,8,2070,1996,1996,98029,47.5706,-122.006,2120,5331
19519,369,345000.0,3,2.5,1380,1547,3.0,0,0,3,8,1380,2000,2000,98103,47.6908,-122.341,1380,1465
19520,328,499000.0,3,1.0,1270,6250,1.0,0,0,3,7,910,1955,1955,98116,47.5694,-122.397,2000,6250
19521,116,425000.0,3,1.5,1390,9680,1.0,0,0,4,7,1390,1956,1956,98008,47.634,-122.125,1460,10050
19522,178,268000.0,4,3.0,1840,7510,2.0,0,0,5,8,1840,1988,2013,98092,47.2595,-122.218,1650,7957
19523,216,240000.0,3,1.0,1600,12566,1.0,0,0,4,7,1600,1971,1971,98045,47.4431,-121.765,1600,10650
19524,305,147000.0,3,1.5,1480,9606,1.0,0,0,4,7,1100,1964,1964,98023,47.2978,-122.363,1600,9619
19525,308,500000.0,4,2.0,2120,7806,1.0,0,0,4,6,1770,1949,1949,98033,47.6859,-122.166,1560,9920
19526,179,1010000.0,4,2.75,2940,5400,1.5,0,2,5,8,1940,1910,1910,98119,47.6366,-122.369,1970,2008
19527,311,991500.0,4,3.0,3820,26895,2.0,0,2,3,11,3820,1995,1995,98072,47.7253,-122.092,3820,24751
19528,200,510000.0,5,2.0,2740,3838,1.0,0,0,4,7,1370,1959,1959,98117,47.6819,-122.393,1660,4040
19529,91,1980000.0,4,4.0,4360,12081,2.0,0,0,3,10,4360,2007,2007,98004,47.6377,-122.219,2180,10800
19530,61,484998.0,4,2.5,1540,1870,2.0,0,0,3,8,1540,2014,2014,98029,47.5524,-121.999,1540,1619
19531,54,1280000.0,4,3.5,4660,17398,2.0,0,2,3,11,4660,2003,2003,98006,47.5422,-122.112,5080,24913
19532,27,210000.0,3,1.75,1590,7617,2.0,0,0,3,7,1590,1986,1986,98198,47.3819,-122.312,1490,7450
19533,94,450000.0,2,1.0,1180,10720,1.0,0,0,4,7,1180,1955,1955,98007,47.5893,-122.135,1420,10750
19534,335,875000.0,4,1.75,2360,8286,1.0,0,0,3,7,1320,1952,1952,98004,47.6226,-122.205,1680,7630
19535,361,529950.0,4,2.75,1860,7500,1.0,0,0,5,8,1220,1967,1967,98056,47.5398,-122.173,2020,8137
19536,82,415000.0,3,1.75,1470,4000,1.0,0,0,3,7,1070,1979,1979,98122,47.6067,-122.298,1280,3500
19537,294,590000.0,4,2.0,2990,12970,1.5,0,2,4,7,1960,1948,1948,98028,47.7605,-122.258,2500,10680
19538,24,379950.0,3,1.5,1690,9144,1.0,0,0,4,7,1140,1956,1956,98028,47.739,-122.253,1840,10600
19539,343,385000.0,1,1.0,660,3570,1.0,0,0,3,6,660,1906,1906,98118,47.5659,-122.284,1520,4080
19540,180,588000.0,3,1.75,2310,7620,2.0,0,0,3,8,2310,1942,1988,98177,47.7266,-122.363,2200,7672
19541,101,252500.0,2,1.0,770,2191,1.0,0,0,3,6,770,1937,1937,98108,47.5512,-122.323,940,5000
19542,17,530000.0,3,3.5,2320,3174,2.0,0,0,3,9,2060,1997,1997,98033,47.6897,-122.175,2320,3187
19543,248,385000.0,2,1.5,1370,159865,1.0,0,0,3,7,1370,1960,1960,98072,47.7592,-122.092,1370,16217
19544,119,419000.0,3,2.25,1700,7650,1.0,0,0,4,7,1340,1975,1975,98034,47.7214,-122.166,1980,7200
19545,168,175000.0,2,1.0,960,5508,1.0,0,0,3,6,770,1951,1951,98118,47.5307,-122.277,1280,5304
19546,333,515000.0,2,1.0,1150,5664,1.0,0,0,3,7,870,1948,1948,98115,47.6894,-122.284,1380,5664
19547,292,945000.0,4,2.5,2910,4680,1.5,0,0,5,9,1850,1937,1937,98115,47.6745,-122.31,1960,4120
19548,49,359900.0,5,2.25,2290,7420,1.0,0,0,3,7,1290,1973,1973,98058,47.4375,-122.166,1660,7526
19549,97,419950.0,4,2.5,2260,5164,2.0,0,0,3,8,2260,1996,1996,98056,47.509,-122.166,2260,5866
19550,147,460000.0,3,1.75,1300,4000,1.0,0,0,3,7,900,1953,1953,98199,47.6368,-122.388,1750,4000
19551,307,255000.0,3,2.25,1850,7151,2.0,0,0,3,7,1850,1989,1989,98023,47.2843,-122.352,1710,6827
19552,186,481000.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,1966,1966,98006,47.5683,-122.177,1820,10091
19553,315,719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,1966,1966,98006,47.5683,-122.177,1820,10091
19554,49,1080000.0,3,3.0,4910,43560,2.0,0,0,4,10,4000,1989,1989,98007,47.5911,-122.131,3540,12288
19555,21,334000.0,4,2.5,2210,6080,1.0,0,2,4,8,1410,1965,1965,98178,47.4915,-122.228,2210,6175
19556,133,675000.0,4,2.75,2280,3200,1.5,0,0,5,8,1520,1931,1931,98105,47.6709,-122.282,1970,4687
19557,42,556000.0,3,1.75,1640,7437,1.0,0,0,3,7,1090,1948,1948,98126,47.5324,-122.38,1640,7436
19558,105,900000.0,4,2.0,1980,7200,2.0,0,3,3,8,1700,1910,1910,98119,47.6318,-122.369,2490,4200
19559,153,400000.0,3,1.0,900,4084,1.5,0,0,3,7,900,1910,1910,98117,47.684,-122.393,1280,4080
19560,326,724950.0,4,1.75,1960,4340,1.0,0,0,5,8,980,1912,1912,98117,47.6847,-122.37,1630,4360
19561,124,321000.0,4,2.25,1800,4500,2.0,0,0,4,8,1800,2004,2004,98031,47.394,-122.183,2010,5050
19562,60,1356920.0,4,3.5,4270,5800,2.0,0,3,5,10,3170,1937,1937,98199,47.6474,-122.411,3100,5800
19563,42,171000.0,4,2.0,1520,19672,1.0,0,0,3,6,1020,1920,1920,98188,47.4683,-122.281,1810,7840
19564,66,1360000.0,4,3.0,5430,108900,2.0,0,0,4,10,5430,1987,1987,98053,47.6582,-122.038,3170,107076
19565,298,323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,1989,1989,98014,47.6892,-121.913,1760,15181
19566,0,491500.0,4,1.75,2190,125452,1.0,0,2,3,9,2190,1968,1968,98092,47.2703,-122.069,3000,125017
19567,80,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,1972,1972,98042,47.3423,-122.088,1250,10139
19568,160,580000.0,6,1.75,2180,4000,1.5,0,0,4,7,1380,1926,1926,98105,47.6643,-122.29,1720,4000
19569,112,640000.0,4,2.5,2320,11259,2.0,0,0,3,9,2320,1982,1982,98004,47.6443,-122.194,2820,11770
19570,110,619790.0,3,1.75,1040,5097,1.0,0,0,4,7,800,1944,1944,98199,47.6385,-122.401,1630,5097
19571,59,383962.0,4,2.5,2700,6998,2.0,0,0,3,8,2700,2001,2001,98188,47.4694,-122.263,2350,10550
19572,105,373000.0,3,2.0,1400,2445,1.0,0,0,3,7,840,2002,2002,98144,47.5926,-122.299,1400,3200
19573,222,541338.0,3,2.5,2060,8123,2.0,0,0,3,8,1010,1977,1977,98052,47.6642,-122.13,1760,6170
19574,154,254922.0,2,1.0,780,8160,1.0,0,0,4,6,780,1953,1953,98133,47.7356,-122.34,1310,8160
19575,53,575000.0,3,2.25,2400,5000,1.5,0,0,4,7,1440,1926,1926,98117,47.6897,-122.393,1630,5000
19576,123,650000.0,4,3.0,2900,15535,1.0,0,2,4,7,1870,1961,1961,98008,47.612,-122.119,2330,10217
19577,103,269950.0,3,1.5,1740,9547,1.0,0,0,4,7,1740,1962,1962,98055,47.4475,-122.213,1780,9936
19578,363,270950.0,2,1.0,780,6250,1.0,0,0,3,6,780,1942,1942,98168,47.5099,-122.33,1280,7100
19579,241,495000.0,3,2.75,2430,14861,1.0,0,0,3,9,1530,1988,1988,98028,47.7461,-122.247,2230,10300
19580,5,794154.0,4,2.0,2210,8556,1.0,0,1,4,8,1210,1954,1954,98199,47.6498,-122.396,2190,7975
19581,231,340768.0,3,1.5,1510,11200,1.0,0,0,4,8,1510,1960,1960,98003,47.3347,-122.325,2110,12070
19582,91,375000.0,2,1.0,900,5413,1.0,0,0,3,7,900,1947,1947,98125,47.7047,-122.307,1280,6380
19583,22,820000.0,4,2.5,3670,7000,2.0,0,0,3,10,3670,2005,2005,98075,47.5854,-122.08,3680,7437
19584,151,555000.0,2,2.25,1160,954,2.0,0,0,3,8,960,2014,2014,98105,47.6647,-122.284,1160,1327
19585,41,312500.0,2,1.5,1070,1200,2.0,0,0,3,7,1070,1999,1999,98103,47.697,-122.347,1070,1200
19586,214,450000.0,2,1.0,950,4560,1.5,0,0,3,7,950,1925,1925,98112,47.6288,-122.3,2040,4560
19587,248,739000.0,3,2.75,2950,6667,2.0,0,0,3,9,2950,2003,2003,98029,47.5577,-122.026,3340,6667
19588,346,320000.0,3,2.0,1420,1716,2.0,0,0,3,7,1050,2003,2003,98155,47.7364,-122.295,1420,8150
19589,38,235000.0,3,1.0,1590,13000,1.5,0,0,3,6,1590,1944,1944,98166,47.4789,-122.346,1460,8400
19590,325,275500.0,4,1.0,1290,5000,1.5,0,0,3,7,1290,1957,1957,98146,47.5128,-122.358,1440,2500
19591,47,564000.0,2,2.0,1690,4500,1.0,0,0,3,8,1690,2004,2004,98053,47.7133,-122.031,1640,4500
19592,364,263000.0,4,1.75,1340,8700,1.5,0,0,3,6,1340,1958,1958,98188,47.4514,-122.287,1240,8700
19593,186,257000.0,3,1.75,1397,18000,1.0,0,0,3,7,1397,1965,2014,98092,47.3388,-122.166,1950,31294
19594,321,725000.0,4,2.5,3750,218506,2.0,0,0,3,10,3750,1991,1991,98092,47.3045,-122.103,2540,39413
19595,223,300000.0,3,2.25,2000,7560,1.0,0,0,3,7,1400,1979,1979,98055,47.4798,-122.228,2040,6949
19596,66,328000.0,3,2.0,2250,7904,1.5,0,0,3,8,2250,1998,1998,98001,47.3165,-122.252,2460,8622
19597,87,187500.0,3,1.0,840,8400,1.0,0,0,3,6,840,1959,1959,98023,47.3281,-122.344,1030,8640
19598,297,400000.0,3,1.0,1100,5100,2.0,0,0,4,7,1100,1900,1900,98117,47.679,-122.386,1540,5100
19599,304,515000.0,3,1.5,1660,5100,1.0,0,0,4,7,1210,1954,1954,98136,47.5345,-122.383,1440,5100
19600,353,1410000.0,2,2.0,2180,18525,1.0,1,4,5,9,1580,1952,1952,98146,47.5036,-122.387,2480,21503
19601,350,235000.0,3,1.0,1460,8400,1.0,0,0,3,7,1460,1958,1958,98055,47.4243,-122.198,1460,9600
19602,76,669000.0,4,2.5,2470,4945,2.0,0,0,3,8,2470,2012,2012,98053,47.6898,-122.015,2510,4988
19603,357,282000.0,3,1.0,1250,13503,1.5,0,0,4,6,1250,1931,1931,98065,47.526,-121.829,1450,13503
19604,55,663000.0,3,2.0,1480,3876,1.0,0,0,5,7,860,1928,1928,98117,47.6808,-122.382,1660,3774
19605,357,279900.0,3,3.25,2240,5000,2.0,0,0,3,9,1540,1989,1989,98198,47.4114,-122.334,1800,7500
19606,5,335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,1952,1952,98155,47.7501,-122.314,1410,7434
19607,243,689000.0,4,2.75,3250,10000,2.0,0,0,3,9,3250,2014,2014,98155,47.7557,-122.309,1620,10089
19608,354,413100.0,3,2.25,1790,231303,1.0,0,0,3,7,1250,1980,1980,98077,47.7558,-122.027,2090,93654
19609,329,506950.0,3,2.5,2080,4931,2.0,0,0,3,8,2080,2000,2000,98065,47.5342,-121.868,1890,4229
19610,4,500000.0,3,2.5,1480,1171,3.0,0,0,3,8,1480,2006,2006,98112,47.62,-122.3,1480,1231
19611,42,540000.0,5,3.0,3610,9775,2.0,0,0,3,8,3610,2003,2003,98038,47.3545,-122.011,2800,8582
19612,112,812000.0,3,2.5,2040,4559,2.0,0,0,3,9,2040,1998,1998,98122,47.6156,-122.295,1500,4500
19613,118,1200000.0,4,3.25,3850,19842,2.0,0,3,3,11,3180,1989,1989,98074,47.6239,-122.065,4320,19500
19614,227,370000.0,3,2.25,3230,35306,2.0,0,0,3,9,3230,1987,1987,98092,47.3065,-122.113,2760,35285
19615,115,338000.0,3,2.0,2440,23512,1.0,0,0,3,6,1640,1933,1933,98148,47.4594,-122.326,1630,19613
19616,5,185000.0,4,1.0,1490,6600,1.0,0,0,3,7,1490,1969,1969,98168,47.4835,-122.332,1280,6600
19617,231,450000.0,3,1.0,1150,35415,1.0,0,0,4,7,1010,1950,1950,98008,47.5974,-122.129,2460,11781
19618,71,451000.0,2,1.0,900,6000,1.0,0,0,3,7,900,1944,2004,98115,47.6855,-122.289,1460,4800
19619,354,785000.0,4,2.5,3210,24527,1.5,0,0,3,11,3210,1984,1984,98074,47.6399,-122.052,3280,24527
19620,87,850000.0,5,3.0,3900,5250,1.5,0,1,5,8,2620,1931,1931,98116,47.5577,-122.389,1950,5700
19621,235,235000.0,3,1.0,1240,18000,1.0,0,0,2,7,1240,1943,1943,98198,47.3514,-122.315,1240,18000
19622,257,1150000.0,3,1.75,1760,6788,2.0,1,4,3,7,1760,1940,1960,98125,47.7336,-122.284,1630,7588
19623,14,377500.0,3,2.25,1410,1377,2.0,0,0,3,7,1290,2005,2005,98027,47.5342,-122.067,1445,1370
19624,28,825500.0,3,2.5,2780,11964,2.0,0,0,3,9,2780,2009,2009,98034,47.7127,-122.216,1760,9640
19625,39,1059500.0,5,3.25,3230,3825,2.0,0,0,3,9,2480,2014,2014,98117,47.6785,-122.392,1480,5100
19626,202,880000.0,5,3.5,4600,8764,2.0,0,0,3,10,3180,2007,2007,98006,47.5491,-122.19,3210,9431
19627,19,413800.0,3,2.0,1440,4421,1.0,0,0,3,8,1440,2007,2007,98053,47.7188,-122.024,1440,4157
19628,56,504200.0,2,1.5,1200,1687,3.0,0,0,3,8,1200,2008,2008,98103,47.6491,-122.334,1240,1296
19629,355,421500.0,4,3.0,2793,5703,2.0,0,0,3,9,2793,2009,2009,98030,47.3682,-122.178,2793,5704
19630,307,855169.0,4,2.5,2970,5050,2.0,0,0,3,8,2970,2014,2014,98052,47.7043,-122.122,2810,4998
19631,281,380000.0,3,2.0,1440,3218,1.0,0,0,3,7,850,2008,2008,98106,47.5655,-122.36,1170,5000
